step,t,sample,metric,region,value,protocol
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009148521348834038,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.02117311954498291,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3369145393371582,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21844278275966644,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2666604816913605,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,6.590909481048584,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7936954498291016,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,3.1531479358673096,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.03580017387866974,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009038479067385197,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.01993042603135109,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.33641955256462097,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.218461275100708,trajectory_nocfg
16,0.9137,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2664700150489807,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,6.111394882202148,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7796643376350403,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.9496662616729736,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.03339359909296036,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008940431289374828,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.018892813473939896,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3350347578525543,trajectory_nocfg
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21718372404575348,trajectory_nocfg
