pair,model,experiment_id,step,sample,metric,region,value,value_norm,comparability
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00026604,2.5373390557939914,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00440539,6.293504192917042,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.816598,0.9004209207965501,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.9587121,0.9863083873024381,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90087193,0.9527798426919821,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14434555,1.3757442567459055,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.0931739,1.4270055273665139,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,18.8612,1.4633677039933586,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.029685,3.45584153762558,normalized_only
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.943746,1.2886399125825176,face_value
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.042214,0.7876686381584694,face_value
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00945036,5.825249181722358,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00025648,2.529139138152056,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00399837,5.550131175302953,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.82137722,0.906605828718822,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95912427,0.98637912870876,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90306157,0.9552634202583171,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13856743,1.3310391365615577,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08961919,1.3858150450587254,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,17.7023,1.373453126333512,normalized_only
